date,1. open,2. high,3. low,4. close,5. volume,change,pct_change,prev_close,turnover
2021-08-20,682.85,692.1299,673.7,680.26,14841865.0,-26.039999999999964,-3.686818632309208,706.3,10096327084.9
2021-08-19,678.21,686.55,667.59,673.47,14313486.0,-6.789999999999964,-0.9981477670302441,680.26,9639703416.42
2021-08-18,669.7479,695.77,669.35,688.99,20349375.0,15.519999999999982,2.3044827535005252,673.47,14020515881.25
2021-08-17,672.66,674.58,648.84,665.71,23721279.0,-23.279999999999973,-3.3788589094181254,688.99,15791492643.09
2021-08-16,705.07,709.5,676.4,686.17,23103303.0,20.459999999999923,3.073410343843408,665.71,15852793419.509998
2021-08-13,723.71,729.9,714.34,717.17,16671844.0,31.0,4.517830858242133,686.17,11956546361.48
2021-08-12,706.34,722.8,699.4,722.25,17681686.0,5.080000000000041,0.7083397241937073,717.17,12770597713.5
2021-08-11,712.71,715.18,704.21,707.82,9800558.0,-14.42999999999995,-1.997923156801651,722.25,6937030963.56
2021-08-10,713.99,716.59,701.88,709.99,13432305.0,2.169999999999959,0.3065751179678333,707.82,9536802226.95
2021-08-09,710.17,719.03,705.13,713.76,14715349.0,3.769999999999982,0.5309933942731604,709.99,10503227502.24
2021-08-06,711.9,716.33,697.63,699.1,15623049.0,-14.659999999999968,-2.0539116789957346,713.76,10922073555.9
2021-08-05,716.0,720.9499,711.41,714.63,12919637.0,15.529999999999973,2.221427549706756,699.1,9232760189.31
2021-08-04,711.0,724.9,708.93,710.92,17002647.0,-3.7100000000000364,-0.519149769810956,714.63,12087521805.24
2021-08-03,719.0,722.65,701.01,709.74,21620253.0,-1.17999999999995,-0.1659821076914314,710.92,15344758364.22
2021-08-02,700.0,726.94,698.4,709.67,33615765.0,-0.07000000000005002,-0.009862766646950849,709.74,23856099947.55
2021-07-30,671.758,697.53,669.0,687.2,29656411.0,-22.469999999999914,-3.166260374540264,709.67,20379885639.2
2021-07-29,649.79,683.69,648.8,677.35,29688446.0,-9.850000000000023,-1.433352735739235,687.2,20109468898.100002
2021-07-28,646.995,654.9699,639.4001,646.98,16006596.0,-30.370000000000005,-4.483649516498122,677.35,10355947480.08
2021-07-27,663.4,666.5,627.24,644.78,32813290.0,-2.2000000000000455,-0.3400414232279325,646.98,21157353126.2
2021-07-26,650.97,668.1999,647.11,657.62,25336556.0,12.840000000000032,1.9913769037501305,644.78,16661825956.72
2021-07-23,646.36,648.8,637.3001,643.38,14604944.0,-14.240000000000009,-2.1653842644688392,657.62,9396528870.72
2021-07-22,656.4428,662.17,644.6001,649.26,15105727.0,5.8799999999999955,0.9139233423482329,643.38,9807544312.02
2021-07-21,659.61,664.8599,650.2901,655.29,13953338.0,6.029999999999973,0.9287496534516215,649.26,9143482858.019999
2021-07-20,651.99,662.3916,640.501,660.5,15487127.0,5.210000000000036,0.7950678325626903,655.29,10229247383.5
2021-07-19,629.89,647.1999,621.29,646.22,21297090.0,-14.279999999999973,-2.1619984859954533,660.5,13762605499.800001
2021-07-16,654.68,656.6999,642.2,644.22,16370970.0,-2.0,-0.30949212342545884,646.22,10546506293.4
2021-07-15,658.39,666.14,637.88,650.6,20209571.0,6.3799999999999955,0.9903449132284026,644.22,13148346892.6
2021-07-14,670.75,678.6099,652.84,653.38,21641190.0,2.7799999999999727,0.42729787888102777,650.6,14139920722.2
2021-07-13,686.32,693.28,666.2958,668.54,20966092.0,15.159999999999968,2.3202424316630443,653.38,14016671145.679998
2021-07-12,662.2,687.24,662.161,685.7,25927042.0,17.160000000000082,2.566787327609421,668.54,17778172699.4
2021-07-09,653.185,658.91,644.69,656.95,18140548.0,-28.75,-4.1927956832434,685.7,11917433008.6
2021-07-08,628.37,654.43,620.46,652.81,22773316.0,-4.1400000000001,-0.6301849455818687,656.95,14866648417.96
2021-07-07,664.27,665.7,638.32,644.65,18791960.0,-8.159999999999968,-1.2499808520090028,652.81,12114237014.0
2021-07-06,681.7115,684.0,651.4002,659.58,23284450.0,14.930000000000064,2.315985418444133,644.65,15357957531.0
2021-07-02,678.98,700.0,673.26,678.9,27097374.0,19.319999999999936,2.9291367233694077,659.58,18396407208.6
2021-07-01,683.92,687.99,672.8,677.92,18634522.0,-0.9800000000000182,-0.14435115628221862,678.9,12632715154.24
2021-06-30,679.77,692.81,678.14,679.7,18924862.0,1.7800000000000864,0.26256785461413745,677.92,12863228701.400002
2021-06-29,684.65,687.5099,675.89,680.76,17381313.0,1.0599999999999454,0.15595115492128553,679.7,11832502637.88
2021-06-28,671.64,694.6999,670.32,688.72,21628159.0,7.960000000000036,1.169281391386101,680.76,14895745666.480001
2021-06-25,689.58,693.81,668.7,671.87,32496707.0,-16.850000000000023,-2.4465675455918268,688.72,21833562532.09
2021-06-24,674.99,697.62,667.61,679.82,45982386.0,7.9500000000000455,1.183264619643687,671.87,31259745650.52
2021-06-23,632.0,657.204,630.04,656.57,31099228.0,-23.25,-3.420022947250745,679.82,20418820127.960003
2021-06-22,618.25,628.5693,615.5,623.71,19158892.0,-32.860000000000014,-5.004797660569327,656.57,11949592529.320002
2021-06-21,624.48,631.39,608.88,620.83,24812741.0,-2.8799999999999955,-0.461753058312353,623.71,15404493995.03
2021-06-18,613.37,628.35,611.8,623.31,24560905.0,2.4799999999999045,0.3994652320280734,620.83,15309057695.55
2021-06-17,601.8878,621.47,601.34,616.6,22701350.0,-6.709999999999923,-1.076510885434201,623.31,13997652410.0
2021-06-16,597.535,608.5,593.5,604.87,21845739.0,-11.730000000000018,-1.9023678235484898,616.6,13213832148.93
2021-06-15,616.69,616.79,598.23,599.36,17764145.0,-5.509999999999991,-0.9109395407277621,604.87,10647117947.2
2021-06-14,612.23,625.49,609.18,617.69,20423983.0,18.33000000000004,3.058262146289392,599.36,12615690059.27
2021-06-11,610.23,612.56,601.52,609.89,16205303.0,-7.800000000000068,-1.2627693503213688,617.69,9883452246.67
2021-06-10,603.88,616.59,600.5,610.12,23919606.0,0.2300000000000182,0.0377117185066167,609.89,14593830012.72
2021-06-09,602.17,611.79,597.6301,598.78,16584566.0,-11.340000000000032,-1.8586507572280864,610.12,9930506429.48
2021-06-08,623.01,623.09,595.5,603.59,26053405.0,4.810000000000059,0.8033000434216397,598.78,15725574723.95
2021-06-07,591.825,610.0,582.88,605.13,22543682.0,1.5399999999999636,0.2551400785301139,603.59,13641858288.66
2021-06-04,579.71,600.61,577.2,599.05,24036896.0,-6.080000000000041,-1.0047427825426003,605.13,14399302548.8
2021-06-03,601.8,604.55,571.22,572.84,30111893.0,-26.209999999999923,-4.3752608296469315,599.05,17249296786.120003
2021-06-02,620.13,623.36,599.14,605.12,23302779.0,32.27999999999997,5.635081349067805,572.84,14100977628.48
2021-06-01,627.8,633.8,620.55,623.9,18084890.0,18.779999999999973,3.1035166578529783,605.12,11283162871.0
2021-05-28,628.5,635.59,622.38,625.22,22737038.0,1.32000000000005,0.2115723673665748,623.9,14215650898.36
2021-05-27,620.24,631.13,616.21,630.85,26370593.0,5.6299999999999955,0.9004830299734534,625.22,16635888594.050001
2021-05-26,607.56,626.17,601.5,619.13,28639305.0,-11.720000000000027,-1.857810890068956,630.85,17731452904.65
2021-05-25,607.31,613.99,595.71,604.69,28005933.0,-14.43999999999994,-2.3323050086411445,619.13,16934907625.770002
2021-05-24,581.6,614.48,573.65,606.44,34558089.0,1.75,0.28940448825016674,604.69,20957407493.160004
2021-05-21,596.11,596.68,580.0,580.88,26030595.0,-25.56000000000006,-4.214761559263913,606.44,15120652023.6
2021-05-20,575.0,588.85,571.07,586.78,30821119.0,5.899999999999977,1.0157003167607703,580.88,18085216206.82
2021-05-19,552.55,566.21,546.98,563.46,39578395.0,-23.319999999999936,-3.974232250587939,586.78,22300842446.7
2021-05-18,568.0,596.25,563.38,577.87,36830567.0,14.409999999999968,2.5574131260426514,563.46,21283279752.29
2021-05-17,575.5531,589.73,561.2,576.83,32390360.0,-1.0399999999999636,-0.17997127381590428,577.87,18683731358.800003
2021-05-14,583.41,592.87,570.46,589.74,33370856.0,12.909999999999968,2.238094412565217,576.83,19680128617.44
2021-05-13,601.545,606.4599,559.65,571.69,44184916.0,-18.049999999999955,-3.060670804083143,589.74,25260074628.04
2021-05-12,602.49,620.41,586.765,589.89,33823646.0,18.199999999999932,3.183543528835542,571.69,19952230538.94
2021-05-11,599.24,627.0999,595.6,617.2,46503896.0,27.31000000000006,4.629676719388365,589.89,28702204611.2
2021-05-10,664.9,665.05,627.6101,629.04,31392417.0,11.839999999999918,1.9183408943616254,617.2,19747085989.68
2021-05-07,665.8,690.0,660.22,672.37,23469172.0,43.33000000000004,6.888274195599653,629.04,15779967177.64
2021-05-06,680.76,681.02,650.0,663.54,27784619.0,-8.830000000000041,-1.3132650177729577,672.37,18436206091.26
2021-05-05,681.06,685.2955,667.34,670.94,21901894.0,7.400000000000091,1.1152304307200822,663.54,14694856760.36
2021-05-04,678.94,683.4464,657.701,673.6,29739319.0,2.659999999999968,0.39645869973470305,670.94,20032405278.4
2021-05-03,703.8,706.0,680.5,684.9,27043143.0,11.299999999999955,1.677553444180524,673.6,18521848640.7
2021-04-30,667.59,715.47,666.14,709.44,40758722.0,24.540000000000077,3.5830048182216467,684.9,28915867735.680004
2021-04-29,699.51,702.25,668.5002,677.0,28845449.0,-32.440000000000055,-4.572620658547599,709.44,19528368973.0
2021-04-28,696.41,708.5,693.6,694.4,22271047.0,17.399999999999977,2.5701624815361868,677.0,15465015036.8
2021-04-27,717.96,724.0,703.3501,704.74,29436995.0,10.340000000000032,1.489055299539177,694.4,20745427856.3
2021-04-26,741.0,749.3,732.6053,738.2,31038502.0,33.460000000000036,4.747850271021936,704.74,22912622176.4
2021-04-23,719.8,737.36,715.46,729.4,28413889.0,-8.800000000000068,-1.1920888648062955,738.2,20725090636.6
2021-04-22,741.5,753.77,718.04,719.69,35590255.0,-9.709999999999923,-1.331231148889489,729.4,25613950620.95
2021-04-21,704.77,744.84,698.0,744.12,31215514.0,24.42999999999995,3.394517083744386,719.69,23228088277.68
2021-04-20,717.42,737.25,710.685,718.99,35609038.0,-25.129999999999995,-3.3771434714830906,744.12,25602542231.62
2021-04-19,719.6,725.4,691.8001,714.63,39686226.0,-4.360000000000014,-0.6064062087094424,718.99,28360967686.38
2021-04-16,728.65,749.41,724.6,739.78,27979526.0,25.149999999999977,3.519303695618703,714.63,20698693744.28
2021-04-15,743.1,743.69,721.31,738.85,27848900.0,-0.92999999999995,-0.12571304982561537,739.78,20576159765.0
2021-04-14,770.7,780.79,728.03,732.23,49017434.0,-6.6200000000000045,-0.8959870068349418,738.85,35892035697.82
2021-04-13,712.7,763.0,710.66,762.32,44652808.0,30.090000000000032,4.109364543927452,732.23,34039728594.56
2021-04-12,685.7,704.8,682.09,701.98,29135670.0,-60.34000000000003,-7.9153111554203015,762.32,20452657626.600002
2021-04-09,677.77,680.97,669.43,677.02,21437087.0,-24.960000000000036,-3.555656856320699,701.98,14513336640.74
2021-04-08,677.38,689.5499,671.645,683.8,23924329.0,6.779999999999973,1.0014475200141648,677.02,16359456170.199999
2021-04-07,687.0,691.38,667.84,670.97,26309433.0,-12.829999999999927,-1.8762796139221938,683.8,17652840260.010002
2021-04-06,690.3,696.55,681.37,691.62,28271839.0,20.649999999999977,3.0776338733475406,670.97,19553369289.18
2021-04-05,707.71,708.16,684.7,691.05,41842767.0,-0.57000000000005,-0.08241519909777395,691.62,28915444135.35
2021-04-01,688.37,692.4203,659.42,661.75,35298378.0,-29.299999999999955,-4.239924752188696,691.05,23358701641.5
2021-03-31,646.62,672.0,641.11,667.93,33337288.0,6.17999999999995,0.933887419720425,661.75,22266974773.84
2021-03-30,601.75,637.66,591.01,635.62,39432359.0,-32.309999999999945,-4.837333253484644,667.93,25063996027.58
2021-03-29,615.64,616.48,596.02,611.29,28636985.0,-24.33000000000004,-3.827758723765773,635.62,17505502560.649998
2021-03-26,641.87,643.82,599.89,618.71,33852827.0,7.420000000000073,1.2138264980614988,611.29,20945082593.170002
2021-03-25,613.0,645.5,609.5,640.39,39224850.0,21.67999999999995,3.5040649092466403,618.71,25119201691.5
2021-03-24,667.91,668.02,630.11,630.27,33795174.0,-10.120000000000005,-1.5802870126017,640.39,21300084316.98
2021-03-23,675.77,677.8,657.51,662.16,30491870.0,31.889999999999986,5.059736303488971,630.27,20190496639.2
2021-03-22,684.59,699.62,668.75,670.0,39512221.0,7.840000000000032,1.184003866135086,662.16,26473188070.0
2021-03-19,646.6,657.23,624.6201,654.87,42893978.0,-15.129999999999995,-2.2582089552238838,670.0,28089979372.86
2021-03-18,684.29,689.23,652.0,653.16,33369022.0,-1.7100000000000364,-0.2611205277383344,654.87,21795310409.52
2021-03-17,656.87,703.73,651.01,701.81,40372453.0,48.64999999999998,7.448404678792331,653.16,28333791239.929996
2021-03-16,703.35,707.92,671.0,676.88,32195672.0,-24.92999999999995,-3.552243484703832,701.81,21792606463.36
2021-03-15,694.09,713.18,684.04,707.94,29423479.0,31.06000000000006,4.5887010991608745,676.88,20830057723.260002
2021-03-12,670.0,694.88,666.1394,693.73,33583840.0,-14.210000000000036,-2.007232251320734,707.94,23298117323.2
2021-03-11,699.4,702.5,677.18,699.6,36253892.0,5.8700000000000045,0.8461505196546204,693.73,25363222843.2
2021-03-10,700.3,717.85,655.06,668.06,60605672.0,-31.540000000000077,-4.508290451686692,699.6,40488225236.32
2021-03-09,608.18,678.09,595.21,673.58,67523328.0,5.5200000000000955,0.8262730892435011,668.06,45482363274.240005
2021-03-08,600.55,620.125,558.79,563.0,51786958.0,-110.58000000000004,-16.41675821728674,673.58,29156057354.0
2021-03-05,626.06,627.8419,539.49,597.95,89396459.0,34.950000000000045,6.207815275310846,563.0,53454612659.05
2021-03-04,655.8,668.45,600.0,621.44,64799898.0,23.49000000000001,3.9284221088719873,597.95,40269248613.12
2021-03-03,687.99,700.7,651.705,653.2,30207960.0,31.75999999999999,5.110710607621005,621.44,19731839472.0
2021-03-02,718.28,721.11,685.0,686.44,23732158.0,33.24000000000001,5.088793631353328,653.2,16290702537.52
2021-03-01,690.11,719.0,685.05,718.43,27136239.0,31.989999999999895,4.660276207680192,686.44,19495488184.77
2021-02-26,700.0,706.7,659.51,675.5,39767316.0,-42.92999999999995,-5.975529975084548,718.43,26862821958.0
2021-02-25,726.15,737.2066,670.58,682.22,38126722.0,6.720000000000027,0.9948186528497382,675.5,26010812282.84
2021-02-24,711.85,745.0,694.17,742.02,36766950.0,59.799999999999955,8.765500864823661,682.22,27281812239.0
2021-02-23,662.13,713.6099,619.0,698.84,66606882.0,-43.17999999999995,-5.8192501549823366,742.02,46547553416.880005
2021-02-22,762.64,768.5,710.2,714.5,36594555.0,15.659999999999968,2.2408562761147,698.84,26146809547.5
2021-02-19,795.0,796.7899,777.37,781.3,18958255.0,66.79999999999995,9.349195241427566,714.5,14812084631.5
2021-02-18,780.9,794.69,776.27,787.38,17957058.0,6.080000000000041,0.7781901958274773,781.3,14139028328.039999
2021-02-17,779.09,799.84,762.01,798.15,25878526.0,10.769999999999982,1.367827478472905,787.38,20654945526.899998
2021-02-16,818.0,821.0,792.44,796.22,19802324.0,-1.92999999999995,-0.2418091837373848,798.15,15767006415.28
2021-02-12,801.26,817.33,785.3306,816.12,23768313.0,19.899999999999977,2.4993092361407676,796.22,19397795605.56
2021-02-11,812.44,829.8799,801.725,811.66,21622753.0,-4.460000000000036,-0.5464882615301758,816.12,17550323699.98
2021-02-10,843.635,844.82,800.02,804.82,35723444.0,-6.839999999999918,-0.8427173939826949,811.66,28750942200.08
2021-02-09,855.12,859.8,841.75,849.46,15027305.0,44.639999999999986,5.546581844387566,804.82,12765094505.300001
2021-02-08,869.67,877.77,854.75,863.42,20161719.0,13.959999999999923,1.6433969816118443,849.46,17408031418.98
2021-02-05,845.0,864.77,838.97,852.23,18566637.0,-11.18999999999994,-1.296008894859968,863.42,15823045050.51
2021-02-04,855.0,856.5,833.42,849.99,15812661.0,-2.240000000000009,-0.2628398437041657,852.23,13440603723.39
2021-02-03,877.02,878.08,853.0646,854.69,18343510.0,4.7000000000000455,0.5529476817374368,849.99,15678014561.900002
2021-02-02,844.68,880.5,842.2006,872.79,23998098.0,18.09999999999991,2.1177268951315664,854.69,20945299953.42
2021-02-01,814.29,842.0,795.5601,839.81,25391385.0,-32.98000000000002,-3.77868674022388,872.79,21323939036.85
2021-01-29,830.0003,842.41,780.1,793.53,34990754.0,-46.27999999999997,-5.51077029328062,839.81,27766213021.62
2021-01-28,820.0,848.0,801.0,835.43,26378048.0,41.89999999999998,5.280203646995063,793.53,22037012640.64
2021-01-27,870.35,891.5,858.66,864.16,27333955.0,28.730000000000018,3.438947607818732,835.43,23620910552.8
2021-01-26,891.38,895.9,871.6,883.09,23131603.0,18.930000000000064,2.190566561747831,864.16,20427287293.27
2021-01-25,855.0,900.4,838.8201,880.8,41173397.0,-2.2900000000000773,-0.2593167174353761,883.09,36265528077.6
2021-01-22,834.31,848.0,828.62,846.64,20066497.0,-34.15999999999997,-3.8782924613987246,880.8,16989099020.08
2021-01-21,855.0,855.7199,841.4201,844.99,20598133.0,-1.6499999999999773,-0.19488802796938653,846.64,17405216403.670002
2021-01-20,858.74,859.5,837.28,850.45,25665883.0,5.460000000000036,0.6461614930354243,844.99,21827550197.350002
2021-01-19,837.8,850.0,833.0,844.55,25366980.0,-5.900000000000091,-0.6937503674525392,850.45,21423682959.0
2021-01-15,852.0,859.9,819.1,826.16,38777596.0,-18.389999999999986,-2.1774909715232993,844.55,32036498711.36
2021-01-14,843.39,863.0,838.75,845.0,31266327.0,18.840000000000032,2.2804299409315387,826.16,26420046315.0
2021-01-13,852.76,860.47,832.0,854.41,33312496.0,9.409999999999968,1.113609467455623,845.0,28462529707.36
2021-01-12,831.0,868.0,827.34,849.44,45985569.0,-4.969999999999914,-0.5816879484088378,854.41,39061981731.36
2021-01-11,849.4,854.43,803.6222,811.19,59554146.0,-38.25,-4.502966660388019,849.44,48309727693.740005
2021-01-08,856.0,884.49,838.39,880.02,75055528.0,68.82999999999993,8.485065151197624,811.19,66050365750.56
2021-01-07,777.63,816.99,775.2,816.04,51498948.0,-63.98000000000002,-7.270289311606559,880.02,42025201525.92
2021-01-06,758.49,774.0,749.1,755.98,44699965.0,-60.059999999999945,-7.359933336601143,816.04,33792279540.7
2021-01-05,723.66,740.84,719.2,735.11,32245165.0,-20.870000000000005,-2.7606550437842325,755.98,23703743243.15
2021-01-04,719.46,744.4899,717.1895,729.77,48638189.0,-5.340000000000032,-0.7264218960427726,735.11,35494691186.53
2020-12-31,699.99,718.72,691.12,705.67,49649928.0,-24.100000000000023,-3.302410348465956,729.77,35036464691.759995
2020-12-30,672.0,696.6,668.3603,694.78,42846021.0,-10.889999999999986,-1.5432142502869617,705.67,29768558470.379997
2020-12-29,661.0,669.9,655.0,665.99,22910811.0,-28.789999999999964,-4.143757736261833,694.78,15258371017.89
2020-12-28,674.51,681.4,660.8,663.69,31553561.0,-2.2999999999999545,-0.3453505307887461,665.99,20941782900.09
2020-12-24,642.99,666.09,641.0,661.77,22865568.0,-1.9200000000000728,-0.28929168738418554,663.69,15131746935.359999
2020-12-23,632.2,651.4999,622.5701,645.98,33172972.0,-15.789999999999964,-2.3860253562415945,661.77,21429076452.56
2020-12-22,648.0,649.88,614.23,640.34,51861644.0,-5.639999999999986,-0.87309204619338,645.98,33209085118.960003
2020-12-21,666.24,668.5,646.07,649.86,58045264.0,9.519999999999982,1.486710185214113,640.34,37721295263.04
2020-12-18,668.9,695.0,628.54,695.0,222126194.0,45.139999999999986,6.946111470162797,649.86,154377704830.0
2020-12-17,628.19,658.82,619.5,655.9,56270144.0,-39.10000000000002,-5.625899280575542,695.0,36907587449.6
2020-12-16,628.23,632.5,605.0,622.77,42095813.0,-33.129999999999995,-5.051074858972404,655.9,26216009462.01
2020-12-15,643.28,646.9,623.8,633.25,45223559.0,10.480000000000018,1.6828042455481196,622.77,28637818736.75
2020-12-14,619.0,642.7499,610.2001,639.83,52040649.0,6.580000000000041,1.0390840900118548,633.25,33297168449.670002
2020-12-11,615.01,624.0,596.8,609.99,46474974.0,-29.840000000000032,-4.663738805620243,639.83,28349269390.260002
2020-12-10,574.37,627.75,566.34,627.07,67083153.0,17.08000000000004,2.8000459023918456,609.99,42065832751.71001
2020-12-09,653.69,654.32,588.0,604.48,71291190.0,-22.590000000000032,-3.6024686239175874,627.07,43094098531.200005
2020-12-08,625.505,651.28,618.5,649.88,64265029.0,45.39999999999998,7.510587612493369,604.48,41764557046.52
2020-12-07,604.9197,648.7856,603.05,641.76,56309709.0,-8.120000000000005,-1.2494614390349046,649.88,36137318847.84
2020-12-04,591.01,599.04,585.5,599.04,29401314.0,-42.72000000000003,-6.656694091249071,641.76,17612563138.559998
2020-12-03,590.02,598.97,582.43,593.38,42552003.0,-5.659999999999968,-0.9448450854700807,599.04,25249507540.14
2020-12-02,556.44,571.54,541.21,568.82,47775653.0,-24.559999999999945,-4.1390003033469185,593.38,27175746939.460003
2020-12-01,597.59,597.85,572.05,584.76,39133346.0,15.93999999999994,2.8022924651031955,568.82,22883615406.96
2020-11-30,602.21,607.8,554.51,567.6,63003052.0,-17.159999999999968,-2.934537246049651,584.76,35760532315.200005
2020-11-27,581.16,598.78,578.45,585.76,37561078.0,18.159999999999968,3.1994362226920314,567.6,22001777049.28
2020-11-25,550.06,574.0,545.37,574.0,48930162.0,-11.759999999999991,-2.0076481835563986,585.76,28085912988.0
2020-11-24,540.4,559.99,526.2,555.38,52058771.0,-18.620000000000005,-3.243902439024393,574.0,28912400237.98
2020-11-23,503.5,526.0,501.79,521.85,50260304.0,-33.52999999999997,-6.037307789261403,555.38,26228339642.4
2020-11-20,497.99,502.5,489.06,489.61,32911922.0,-32.24000000000001,-6.178020503976245,521.85,16114006130.42
2020-11-19,492.0,508.6112,487.57,499.27,62475346.0,9.659999999999968,1.9729989175057527,489.61,31192065997.42
2020-11-18,448.35,496.0,443.5001,486.64,78044024.0,-12.629999999999995,-2.5296933522943488,499.27,37979343839.36
2020-11-17,460.17,462.0,433.01,441.61,61188281.0,-45.02999999999997,-9.253246753246746,486.64,27021356772.41
2020-11-16,408.93,412.45,404.0868,408.09,26838635.0,-33.52000000000004,-7.59040782590975,441.61,10952578557.15
2020-11-13,410.85,412.5319,401.66,408.5,19830351.0,0.410000000000025,0.10046803401211335,408.09,8100698383.5
2020-11-12,415.05,423.0,409.52,411.76,19940500.0,3.259999999999991,0.7980416156670778,408.5,8210700280.0
2020-11-11,416.45,418.695,410.58,417.13,17357722.0,5.3700000000000045,1.3041577618029931,411.76,7240426577.86
2020-11-10,420.09,420.09,396.0301,410.36,30284224.0,-6.769999999999982,-1.6229952293050132,417.13,12427434160.640001
2020-11-09,439.5,452.5,421.0,421.26,34833025.0,10.899999999999977,2.6562043084121134,410.36,14673760111.5
2020-11-06,436.1,436.57,424.28,429.95,21706014.0,8.689999999999998,2.0628590419218495,421.26,9332500719.3
2020-11-05,428.3,440.0,424.0001,438.09,28414523.0,8.139999999999986,1.8932434003953835,429.95,12448118381.07
2020-11-04,430.62,435.4,417.1,420.98,32143057.0,-17.109999999999957,-3.905590175534701,438.09,13531584135.86
2020-11-03,409.73,427.77,406.69,423.9,34351715.0,2.919999999999959,0.6936196493895208,420.98,14561691988.5
2020-11-02,394.0,406.9799,392.3,400.51,29021118.0,-23.389999999999986,-5.517810804435008,423.9,11623247970.18
2020-10-30,406.8954,407.5915,379.11,388.04,42587639.0,-12.46999999999997,-3.1135302489326055,400.51,16525707437.560001
2020-10-29,409.96,418.06,406.46,410.83,22655308.0,22.789999999999964,5.873105865374684,388.04,9307480185.64
2020-10-28,416.48,418.6,406.0,406.02,25451409.0,-4.810000000000002,-1.1708005744468508,410.83,10333781082.18
2020-10-27,423.76,430.5,420.1,424.68,22686506.0,18.660000000000025,4.595832717600135,406.02,9634505368.08
2020-10-26,411.63,425.76,410.0,420.28,28239161.0,-4.400000000000034,-1.0360742205896334,424.68,11868354585.08
2020-10-23,421.84,422.8859,407.3801,420.63,33716980.0,0.35000000000002274,0.08327781479013918,420.28,14182373297.4
2020-10-22,441.92,445.23,424.51,425.79,39993191.0,5.160000000000025,1.2267313315740713,420.63,17028700795.890001
2020-10-21,422.7,432.95,421.25,422.64,32370461.0,-3.150000000000034,-0.7398013105051837,425.79,13681051637.039999
2020-10-20,431.75,431.75,419.0501,421.94,31656289.0,-0.6999999999999886,-0.16562559151996892,422.64,13357054580.66
2020-10-19,446.24,447.0,428.87,430.83,36287843.0,8.889999999999986,2.106934635256197,421.94,15633891399.689999
2020-10-16,454.44,455.9499,438.85,439.67,32775879.0,8.840000000000032,2.0518533992526233,430.83,14410570719.93
2020-10-15,450.31,456.57,442.5,448.88,35672354.0,9.20999999999998,2.0947528828439532,439.67,16012606263.52
2020-10-14,449.78,465.9,447.35,461.3,48045394.0,12.420000000000016,2.7668864729994747,448.88,22163340252.2
2020-10-13,443.35,448.89,436.6,446.65,34463665.0,-14.650000000000034,-3.1758075005419495,461.3,15393195972.25
2020-10-12,442.0,448.74,438.58,442.3,38791133.0,-4.349999999999966,-0.9739169371991374,446.65,17157318125.9
2020-10-09,430.13,434.5899,426.4601,434.0,28925656.0,-8.300000000000011,-1.8765543748586966,442.3,12553734704.0
2020-10-08,438.44,439.0,425.3,425.92,40421116.0,-8.079999999999984,-1.8617511520737318,434.0,17216161726.72
2020-10-07,419.87,429.9,413.845,425.3,43127709.0,-0.6200000000000045,-0.14556724267468235,425.92,18342214637.7
2020-10-06,423.79,428.7799,406.05,413.98,49146259.0,-11.319999999999993,-2.6616505995767703,425.3,20345568300.82
2020-10-05,423.35,433.64,419.33,425.68,44722786.0,11.699999999999989,2.8262234890574334,413.98,19037595544.48
2020-10-02,421.39,439.13,415.0,415.09,71430025.0,-10.590000000000032,-2.487784251080627,425.68,29649889077.25
2020-10-01,440.76,448.88,434.42,448.16,50741454.0,33.07000000000005,7.966946927172436,415.09,22740290024.64
2020-09-30,421.32,433.93,420.47,429.01,48145566.0,-19.150000000000034,-4.27302749018208,448.16,20654929269.66
2020-09-29,416.0,428.5,411.6,419.07,50341404.0,-9.939999999999998,-2.3169623085708912,429.01,21096572174.28
2020-09-28,424.62,428.08,415.55,421.2,49719561.0,2.1299999999999955,0.508268308397164,419.07,20941879093.2
2020-09-25,393.47,408.7323,391.3,407.34,67208459.0,-13.860000000000014,-3.29059829059829,421.2,27376693689.059998
2020-09-24,363.8,399.5,351.3,387.79,96561061.0,-19.549999999999955,-4.799430451220099,407.34,37445413845.19
2020-09-23,405.16,412.15,375.8801,380.36,95074176.0,-7.430000000000007,-1.915985456045799,387.79,36162413583.36
2020-09-22,429.6,437.76,417.6001,424.23,79580795.0,43.870000000000005,11.533810074666118,380.36,33760560662.850002
2020-09-21,453.13,455.68,407.07,449.39,109476800.0,25.159999999999968,5.9307451146783485,424.23,49197779152.0
2020-09-18,447.94,451.0,428.8,442.15,86406819.0,-7.240000000000009,-1.6110727875564668,449.39,38204775020.85
2020-09-17,415.6,437.79,408.0001,423.43,76779163.0,-18.71999999999997,-4.2338572882505865,442.15,32510600989.09
2020-09-16,439.87,457.79,435.31,441.76,72546760.0,18.329999999999984,4.32893276338473,423.43,32048256697.6
2020-09-15,436.56,461.94,430.7,449.76,97298228.0,8.0,1.810938065918144,441.76,43760851025.28
2020-09-14,380.95,420.0,373.3,419.62,83020608.0,-30.139999999999986,-6.70135183208822,449.76,34837107528.96
2020-09-11,381.94,382.5,360.5,372.72,60717459.0,-46.89999999999998,-11.176778990515224,419.62,22630611318.480003
2020-09-10,386.21,398.99,360.56,371.34,84930608.0,-1.3800000000000523,-0.37025112685127315,372.72,31538131974.719997
